feedback_id,ticket_id,rating,comments
10656,79939,5,"Fast resolution, no complaints."
10657,63378,3,Issue recurred after resolution.
10658,42091,5,"Issue resolved quickly, very satisfied."
10659,73952,3,Had to follow up multiple times.
10660,36787,5,"Fast resolution, no complaints."
10661,53617,4,Exceeded expectations.
10662,60126,4,"Fast resolution, no complaints."
10663,66971,4,Great support experience!
10664,86561,5,"Issue resolved quickly, very satisfied."
10665,72598,5,Engineer was helpful and professional.
10666,18018,4,Great support experience!
10667,30571,4,"Issue resolved quickly, very satisfied."
10668,87850,5,Great support experience!
10669,24495,5,Exceeded expectations.
10670,60123,4,"Fast resolution, no complaints."
10671,92737,3,Issue recurred after resolution.
10672,74811,5,Engineer was helpful and professional.
10673,24090,5,"Issue resolved quickly, very satisfied."
10674,74311,1,Issue recurred after resolution.
10675,45662,5,Engineer was helpful and professional.
10676,93623,5,"Issue resolved quickly, very satisfied."
10677,54631,5,"Issue resolved quickly, very satisfied."
10678,64891,4,Exceeded expectations.
10679,28085,1,Took too long to resolve.
10680,26527,5,"Fast resolution, no complaints."
10681,40395,5,Exceeded expectations.
10682,49699,3,Issue recurred after resolution.
10683,93649,5,Great support experience!
10684,74328,1,Issue recurred after resolution.
10685,83479,4,Exceeded expectations.
10686,28592,2,Issue recurred after resolution.
10687,98899,5,Great support experience!
10688,39723,4,"Fast resolution, no complaints."
10689,16531,3,Had to follow up multiple times.
10690,41389,5,"Fast resolution, no complaints."
10691,78010,5,"Issue resolved quickly, very satisfied."
10692,84633,3,Issue recurred after resolution.
10693,76234,3,Issue recurred after resolution.
10694,38301,3,Had to follow up multiple times.
10695,27728,5,Engineer was helpful and professional.
10696,63814,4,Great support experience!
10697,50571,5,Engineer was helpful and professional.
10698,79099,4,"Issue resolved quickly, very satisfied."
10699,91438,5,Exceeded expectations.
10700,14590,4,Great support experience!
10701,87213,4,Engineer was helpful and professional.
10702,65011,4,Exceeded expectations.
10703,93988,5,"Fast resolution, no complaints."
10704,52382,5,Engineer was helpful and professional.
10705,10824,5,"Fast resolution, no complaints."
10706,76313,5,Exceeded expectations.
10707,14149,5,Great support experience!
10708,34024,5,"Issue resolved quickly, very satisfied."
10709,56048,4,Great support experience!
10710,10477,2,Not fully satisfied with the fix.
10711,76270,4,"Fast resolution, no complaints."
10712,63492,4,"Issue resolved quickly, very satisfied."
10713,89116,5,"Fast resolution, no complaints."
10714,19446,5,Great support experience!
10715,71686,4,"Issue resolved quickly, very satisfied."
10716,52030,4,Great support experience!
10717,31160,4,Exceeded expectations.
10718,56748,2,Issue recurred after resolution.
10719,11491,5,"Fast resolution, no complaints."
10720,3169,5,Engineer was helpful and professional.
10721,37739,4,Great support experience!
10722,12571,5,Exceeded expectations.
10723,79031,1,Issue recurred after resolution.
10724,81835,4,Engineer was helpful and professional.
10725,16066,5,"Fast resolution, no complaints."
10726,91008,4,Great support experience!
10727,54084,3,Had to follow up multiple times.
10728,61783,4,"Issue resolved quickly, very satisfied."
10729,4584,2,Had to follow up multiple times.
10730,44033,5,Great support experience!
10731,21709,5,"Issue resolved quickly, very satisfied."
10732,15314,2,Had to follow up multiple times.
10733,75178,2,Not fully satisfied with the fix.
10734,87263,3,Issue recurred after resolution.
10735,22329,4,Engineer was helpful and professional.
10736,59785,5,Engineer was helpful and professional.
10737,14995,4,Great support experience!
10738,65095,5,Great support experience!
10739,32907,4,Exceeded expectations.
10740,16542,4,Great support experience!
10741,3433,3,Not fully satisfied with the fix.
10742,50633,4,Exceeded expectations.
10743,43680,2,Had to follow up multiple times.
10744,58464,3,Had to follow up multiple times.
10745,2849,5,"Issue resolved quickly, very satisfied."
10746,60016,4,"Issue resolved quickly, very satisfied."
10747,57949,4,"Fast resolution, no complaints."
10748,16732,2,Issue recurred after resolution.
10749,33324,4,"Fast resolution, no complaints."
10750,65820,4,"Fast resolution, no complaints."
10751,92631,4,"Fast resolution, no complaints."
10752,57439,5,"Issue resolved quickly, very satisfied."
10753,45516,5,Great support experience!
10754,79101,3,Took too long to resolve.
10755,79890,4,Exceeded expectations.
10756,70366,5,Exceeded expectations.
10757,2115,4,"Issue resolved quickly, very satisfied."
10758,12598,4,"Fast resolution, no complaints."
10759,6599,4,"Fast resolution, no complaints."
10760,34739,4,Engineer was helpful and professional.
10761,13822,2,Issue recurred after resolution.
10762,60200,5,"Fast resolution, no complaints."
10763,15741,1,Had to follow up multiple times.
10764,43963,4,"Fast resolution, no complaints."
10765,21710,3,Not fully satisfied with the fix.
10766,42141,3,Response was slow.
10767,88109,4,"Fast resolution, no complaints."
10768,48235,4,"Issue resolved quickly, very satisfied."
10769,95739,4,"Issue resolved quickly, very satisfied."
10770,74139,5,"Issue resolved quickly, very satisfied."
10771,46554,4,Engineer was helpful and professional.
10772,95096,3,Response was slow.
10773,93191,2,Response was slow.
10774,92406,1,Not fully satisfied with the fix.
10775,19047,4,"Fast resolution, no complaints."
10776,24173,5,Exceeded expectations.
10777,33016,5,"Fast resolution, no complaints."
10778,1596,1,Issue recurred after resolution.
10779,41879,3,Issue recurred after resolution.
10780,58269,5,"Fast resolution, no complaints."
10781,95339,4,Exceeded expectations.
10782,37629,5,Great support experience!
10783,82972,5,"Issue resolved quickly, very satisfied."
10784,49583,4,"Fast resolution, no complaints."
10785,24334,3,Response was slow.
10786,11437,5,Great support experience!
10787,67664,5,"Issue resolved quickly, very satisfied."
10788,66494,4,Great support experience!
10789,21010,4,Exceeded expectations.
10790,41643,5,Exceeded expectations.
10791,52485,5,Exceeded expectations.
10792,12087,2,Not fully satisfied with the fix.
10793,7306,4,Exceeded expectations.
10794,11887,5,"Issue resolved quickly, very satisfied."
10795,83480,2,Not fully satisfied with the fix.
10796,46221,5,"Fast resolution, no complaints."
10797,15541,5,"Issue resolved quickly, very satisfied."
10798,87960,5,"Issue resolved quickly, very satisfied."
10799,1408,4,Exceeded expectations.
10800,51046,4,"Issue resolved quickly, very satisfied."
10801,62337,3,Took too long to resolve.
10802,3241,4,"Fast resolution, no complaints."
10803,18069,5,"Issue resolved quickly, very satisfied."
10804,28501,2,Had to follow up multiple times.
10805,13479,5,Engineer was helpful and professional.
10806,75287,5,"Fast resolution, no complaints."
10807,68179,4,Exceeded expectations.
10808,51737,3,Not fully satisfied with the fix.
10809,61085,4,Great support experience!
10810,6143,2,Response was slow.
10811,52329,5,Great support experience!
10812,66272,3,Took too long to resolve.
10813,61951,4,"Issue resolved quickly, very satisfied."
10814,14397,4,Exceeded expectations.
10815,29433,3,Had to follow up multiple times.
10816,57594,4,"Issue resolved quickly, very satisfied."
10817,90749,4,"Fast resolution, no complaints."
10818,71621,5,Engineer was helpful and professional.
10819,38662,4,"Fast resolution, no complaints."
10820,99243,5,"Fast resolution, no complaints."
10821,29295,4,Exceeded expectations.
10822,12983,5,"Fast resolution, no complaints."
10823,31397,5,"Issue resolved quickly, very satisfied."
10824,64072,5,Engineer was helpful and professional.
10825,36797,2,Had to follow up multiple times.
10826,27570,4,"Fast resolution, no complaints."
10827,80753,5,Exceeded expectations.
10828,30155,2,Took too long to resolve.
10829,55294,5,"Fast resolution, no complaints."
10830,39083,5,Great support experience!
10831,95461,5,Great support experience!
10832,29975,4,Engineer was helpful and professional.
10833,76331,3,Had to follow up multiple times.
10834,28071,4,"Issue resolved quickly, very satisfied."
10835,26965,4,Exceeded expectations.
10836,62390,1,Response was slow.
10837,78411,3,Response was slow.
10838,32672,5,"Fast resolution, no complaints."
10839,11384,5,"Fast resolution, no complaints."
10840,23220,1,Took too long to resolve.
10841,9586,5,Engineer was helpful and professional.
10842,48619,5,Engineer was helpful and professional.
10843,1731,4,"Issue resolved quickly, very satisfied."
10844,51600,5,Great support experience!
10845,57164,4,Engineer was helpful and professional.
10846,93095,3,Issue recurred after resolution.
10847,95731,5,Engineer was helpful and professional.
10848,92256,4,Exceeded expectations.
10849,60832,5,Exceeded expectations.
10850,66698,4,Great support experience!
10851,59694,5,"Fast resolution, no complaints."
10852,89850,5,Engineer was helpful and professional.
10853,87888,5,Engineer was helpful and professional.
10854,55345,3,Issue recurred after resolution.
10855,37600,5,Engineer was helpful and professional.
10856,91504,4,Great support experience!
10857,10304,4,Great support experience!
10858,39559,4,Great support experience!
10859,33896,4,Great support experience!
10860,81195,4,Exceeded expectations.
10861,89890,5,"Fast resolution, no complaints."
10862,97409,4,"Fast resolution, no complaints."
10863,52066,5,"Issue resolved quickly, very satisfied."
10864,52297,3,Response was slow.
10865,35815,3,Took too long to resolve.
10866,44015,5,Exceeded expectations.
10867,41963,3,Had to follow up multiple times.
10868,29609,5,"Issue resolved quickly, very satisfied."
10869,95182,4,"Issue resolved quickly, very satisfied."
10870,96750,3,Had to follow up multiple times.
10871,33463,5,Exceeded expectations.
10872,33977,1,Response was slow.
10873,56010,3,Issue recurred after resolution.
10874,34209,4,Exceeded expectations.
10875,45842,5,Engineer was helpful and professional.
10876,6427,4,Engineer was helpful and professional.
10877,67322,4,Exceeded expectations.
10878,24349,5,"Fast resolution, no complaints."
10879,78957,5,Engineer was helpful and professional.
10880,5253,2,Not fully satisfied with the fix.
10881,83939,4,"Fast resolution, no complaints."
10882,52678,4,"Fast resolution, no complaints."
10883,18306,4,Exceeded expectations.
10884,79650,3,Response was slow.
10885,81722,4,Engineer was helpful and professional.
10886,68155,4,Exceeded expectations.
10887,65416,3,Had to follow up multiple times.
10888,36874,5,Great support experience!
10889,31063,3,Took too long to resolve.
10890,14362,5,"Fast resolution, no complaints."
10891,79647,4,Engineer was helpful and professional.
10892,28731,3,Not fully satisfied with the fix.
10893,21150,3,Took too long to resolve.
10894,54170,4,Great support experience!
10895,50653,2,Took too long to resolve.
10896,53520,2,Response was slow.
10897,58713,3,Issue recurred after resolution.
10898,80899,4,"Fast resolution, no complaints."
10899,48162,4,"Issue resolved quickly, very satisfied."
10900,74367,4,Great support experience!
10901,84069,2,Had to follow up multiple times.
10902,90663,4,Exceeded expectations.
10903,74818,5,"Fast resolution, no complaints."
10904,51835,5,Exceeded expectations.
10905,41218,4,Engineer was helpful and professional.
10906,74535,5,"Fast resolution, no complaints."
10907,24610,5,Engineer was helpful and professional.
10908,31899,4,Engineer was helpful and professional.
10909,14571,5,Exceeded expectations.
10910,21111,5,Engineer was helpful and professional.
10911,15175,3,Took too long to resolve.
10912,83540,5,"Fast resolution, no complaints."
10913,16614,3,Response was slow.
10914,3253,5,"Issue resolved quickly, very satisfied."
10915,31304,4,Great support experience!
10916,61883,5,Engineer was helpful and professional.
10917,77536,1,Not fully satisfied with the fix.
10918,14840,4,"Fast resolution, no complaints."
10919,56441,3,Issue recurred after resolution.
